board_id,sprint_duration_days,number_of_issues,completed_issues_prev_sprint,velocity_prev_sprint,team_size,avg_story_points_per_member,velocity,sprint_duration_days,finished_on_time
803,10,15,15,58,7,8.308734349481703,60,10,1
803,10,19,15,60,7,7.943097741950905,60,10,1
804,14,5,11,16,6,6.607797506286381,36,14,1
804,14,11,5,36,6,7.469002330671914,49,14,1
804,14,12,11,49,6,6.425281926452059,43,14,1
804,14,17,12,43,6,7.0791426259976475,44,14,1
804,14,12,17,44,6,6.805646941797897,45,14,1
804,14,10,12,45,6,7.559339594583566,47,14,0
804,14,16,8,47,6,10.0,57,14,1
805,10,5,11,16,6,4.987773909625248,37,10,1
805,10,10,5,37,6,7.977077051754172,47,10,1
805,10,18,10,47,6,8.704336702165344,54,10,1
805,10,15,18,54,6,9.856200290708369,59,10,1
805,10,23,15,59,6,10.0,60,10,1
805,10,21,23,60,6,9.002100463599191,54,10,1
805,10,16,21,54,6,10.0,60,10,1
806,14,5,11,16,5,8.845044136250015,43,14,1
806,14,15,5,43,5,9.20770511971342,47,14,1
806,14,15,15,47,5,8.650516804479008,45,14,1
806,14,11,15,45,5,9.73666638982356,52,14,1
806,14,12,11,52,5,10.0,51,14,1
806,14,13,12,51,5,10.0,52,14,1
806,14,12,13,52,5,10.0,52,14,1
807,10,5,11,16,4,6.043009896972996,23,10,1
807,10,6,5,23,4,8.93143089243902,31,10,1
807,10,7,6,31,4,7.343314877369564,29,10,1
807,10,7,7,29,4,7.473957100532571,32,10,1
807,10,11,7,32,4,9.05909382278431,37,10,1
807,10,11,11,37,4,10.0,38,10,1
807,10,10,11,38,4,8.48553182386585,33,10,1
808,14,6,11,16,7,5.48323189420023,47,14,1
808,14,12,6,47,7,7.559110719487239,60,14,1
808,14,23,12,60,7,7.866034232979681,60,14,1
808,14,19,23,60,7,8.345913350708067,58,14,1
808,14,14,19,58,7,7.618427495998805,58,14,1
808,14,22,14,58,7,8.562450705105489,60,14,1
808,14,14,22,60,7,7.980563943416224,59,14,1
809,10,6,11,16,5,4.585127942701595,25,10,1
809,10,9,6,25,5,7.268363287329061,39,10,1
809,10,10,9,39,5,8.01427051087219,45,10,1
809,10,15,10,45,5,10.0,49,10,1
809,10,13,15,49,5,8.877864267805105,46,10,1
809,10,16,13,46,5,10.0,54,10,1
809,10,18,16,54,5,10.0,54,10,1
810,10,5,11,16,7,5.245915592802339,35,10,1
810,10,8,5,35,7,7.92608201218495,56,10,1
810,10,13,8,56,7,8.993936024133529,60,10,1
810,10,17,13,60,7,8.378483179321007,60,10,1
810,10,14,17,60,7,8.834337678725104,60,10,1
810,10,20,14,60,7,8.669181422362444,60,10,1
810,10,22,20,60,7,8.065474930568696,60,10,1
811,10,5,11,16,7,6.734129799039533,51,10,1
811,10,13,5,51,7,7.67339178683129,60,10,1
811,10,17,13,60,7,8.556653319659656,60,10,1
811,10,17,17,60,7,8.163250221394012,60,10,0
811,10,22,14,60,7,8.573107804953073,59,10,1
811,10,21,22,59,7,7.161245464098236,50,10,1
811,10,19,21,50,7,8.768118030216758,60,10,1
812,10,6,11,16,4,8.683062124848545,34,10,1
812,10,9,6,34,4,8.499875994904231,33,10,0
812,10,11,7,33,4,10.0,42,10,1
812,10,11,11,42,4,10.0,45,10,1
812,10,12,11,45,4,10.0,46,10,1
812,10,12,12,46,4,7.959635406665527,35,10,1
812,10,11,12,35,4,10.0,45,10,1
813,10,6,11,16,7,5.677128883327142,45,10,1
813,10,12,6,45,7,5.991609072108917,51,10,0
813,10,16,10,51,7,8.862397886693692,60,10,1
813,10,18,16,60,7,8.475961548961228,60,10,1
813,10,20,18,60,7,8.917411714837918,60,10,1
813,10,20,20,60,7,8.131650153762063,60,10,1
813,10,23,20,60,7,8.215038770750214,60,10,1
814,10,6,11,16,7,5.320309544677168,39,10,1
814,10,11,6,39,7,7.603820061080721,53,10,1
814,10,17,11,53,7,8.515005607793265,60,10,1
814,10,19,17,60,7,9.346122498691654,60,10,1
814,10,20,19,60,7,8.274175257355232,60,10,0
814,10,19,16,60,7,8.699707788910683,60,10,1
814,10,16,19,60,7,7.449967207361543,60,10,1
815,14,6,11,16,4,4.587478382043042,20,14,0
815,14,6,5,20,4,7.957589787003729,33,14,1
815,14,10,6,33,4,10.0,40,14,1
815,14,10,10,40,4,10.0,46,14,1
815,14,13,10,46,4,8.117062649174617,36,14,1
815,14,14,13,36,4,8.76232066566593,37,14,1
815,14,11,14,37,4,10.0,43,14,1
816,14,5,11,16,4,4.826987885143485,21,14,0
816,14,7,4,21,4,9.193529615000852,33,14,1
816,14,8,7,33,4,8.666210870015176,36,14,1
816,14,8,8,36,4,8.570745345044886,36,14,1
816,14,10,8,36,4,9.768224758406612,38,14,1
816,14,9,10,38,4,10.0,44,14,1
816,14,15,9,44,4,10.0,43,14,1
817,14,5,11,16,6,7.301541525723795,37,14,1
817,14,10,5,37,6,8.932781920172685,54,14,1
817,14,14,10,54,6,9.027292380111433,54,14,1
817,14,13,14,54,6,7.9846009118202375,55,14,1
817,14,18,13,55,6,8.559747967699764,53,14,1
817,14,20,18,53,6,8.93275748516561,58,14,1
817,14,18,20,58,6,9.685879247954993,56,14,1
818,10,5,11,16,6,6.682071035285713,40,10,1
818,10,13,5,40,6,7.123094505375597,47,10,1
818,10,16,13,47,6,10.0,55,10,1
818,10,14,16,55,6,9.141548322459828,55,10,1
818,10,20,14,55,6,9.924665250174014,51,10,1
818,10,20,20,51,6,9.140106622793123,52,10,1
818,10,13,20,52,6,8.381699483584054,52,10,1
819,10,5,11,16,5,6.582985383186905,33,10,0
819,10,8,4,33,5,8.837827803253125,41,10,1
819,10,13,8,41,5,8.514920465610857,42,10,0
819,10,13,10,42,5,8.808377218450014,43,10,1
819,10,16,13,43,5,8.95090325539347,44,10,1
819,10,11,16,44,5,8.460090448105202,37,10,1
819,10,9,11,37,5,8.113720263743685,37,10,1
820,14,5,11,16,5,6.076033267907094,30,14,1
820,14,11,5,30,5,9.578759705690294,46,14,1
820,14,12,11,46,5,9.252631594685178,45,14,1
820,14,15,12,45,5,9.174445428856414,44,14,1
820,14,10,15,44,5,10.0,50,14,1
820,14,12,10,50,5,9.692812822450854,46,14,1
820,14,15,12,46,5,10.0,53,14,1
821,14,5,11,16,6,8.149356547264466,46,14,1
821,14,13,5,46,6,9.701988763939266,59,14,1
821,14,16,13,59,6,7.882408744478889,52,14,1
821,14,19,16,52,6,9.470457935979388,57,14,1
821,14,15,19,57,6,10.0,56,14,1
821,14,15,15,56,6,10.0,59,14,1
821,14,14,15,59,6,9.11332300138627,56,14,1
822,14,5,11,16,7,6.368934411480083,45,14,1
822,14,12,5,45,7,8.647051846587757,58,14,1
822,14,18,12,58,7,8.538859038121704,60,14,1
822,14,16,18,60,7,9.069137008798856,60,14,1
822,14,20,16,60,7,8.842727183725302,60,14,1
822,14,19,20,60,7,8.105158136720878,60,14,1
822,14,23,19,60,7,9.535017311287994,60,14,1
823,14,5,11,16,4,9.326292847963805,37,14,1
823,14,12,5,37,4,10.0,47,14,1
823,14,16,12,47,4,8.32862737634435,35,14,1
823,14,11,16,35,4,8.621977279129846,35,14,1
823,14,12,11,35,4,9.519600886248057,39,14,1
823,14,15,12,39,4,9.21827421847198,37,14,1
823,14,9,15,37,4,10.0,44,14,1
824,14,5,11,16,6,5.442634119503312,31,14,1
824,14,10,5,31,6,8.155737397474995,49,14,1
824,14,18,10,49,6,9.030273726183387,59,14,1
824,14,14,18,59,6,9.330070202772294,57,14,1
824,14,14,14,57,6,7.564595603470182,52,14,1
824,14,14,14,52,6,8.297976260985598,49,14,1
824,14,14,14,49,6,8.8181189898649,58,14,1
825,10,5,11,16,6,6.332798783659514,41,10,1
825,10,12,5,41,6,8.8884229125783,51,10,1
825,10,17,12,51,6,8.324170579723905,51,10,1
825,10,15,17,51,6,9.399755414093566,54,10,1
825,10,13,15,54,6,9.639219531015181,60,10,1
825,10,17,13,60,6,10.0,60,10,1
825,10,15,17,60,6,10.0,60,10,1
826,10,5,11,16,5,7.948784019559635,36,10,1
826,10,13,5,36,5,8.74507880789443,40,10,1
826,10,13,13,40,5,7.983587703236136,42,10,1
826,10,14,13,42,5,8.975531635832287,46,10,1
826,10,17,14,46,5,9.324689422198212,47,10,1
826,10,11,17,47,5,7.955624945909452,44,10,1
826,10,13,11,44,5,9.447324087513312,47,10,1
827,10,5,11,16,7,5.063413770080387,37,10,1
827,10,10,5,37,7,7.600830953696897,50,10,0
827,10,15,8,50,7,8.11478211288894,58,10,1
827,10,16,15,58,7,8.169026299783049,60,10,1
827,10,19,16,60,7,8.075619311041635,60,10,1
827,10,16,19,60,7,8.672944273902432,60,10,1
827,10,14,16,60,7,9.211168876179535,60,10,1
828,14,5,11,16,4,7.112125214859964,26,14,1
828,14,6,5,26,4,10.0,39,14,1
828,14,13,6,39,4,9.780324885108557,41,14,1
828,14,12,13,41,4,10.0,46,14,1
828,14,17,12,46,4,10.0,46,14,1
828,14,15,17,46,4,10.0,45,14,1
828,14,18,15,45,4,10.0,52,14,1
829,14,5,11,16,6,5.1030553795601685,34,14,0
829,14,9,4,34,6,7.493214308384205,47,14,1
829,14,11,9,47,6,8.988832836676197,58,14,1
829,14,16,11,58,6,10.0,60,14,1
829,14,22,16,60,6,9.614386682980667,58,14,1
829,14,13,22,58,6,9.81267435011953,60,14,1
829,14,16,13,60,6,10.0,60,14,1
830,10,5,11,16,5,6.569549795236967,31,10,0
830,10,8,4,31,5,8.371549511366238,42,10,1
830,10,10,8,42,5,7.95931600024612,41,10,1
830,10,9,10,41,5,8.962361241791028,44,10,1
830,10,14,9,44,5,7.929382887229191,41,10,1
830,10,12,14,41,5,10.0,49,10,0
830,10,13,10,49,5,8.536762667543233,45,10,1
831,14,5,11,16,4,6.128185278774438,24,14,1
831,14,6,5,24,4,8.736679367100868,37,14,1
831,14,13,6,37,4,8.866470369095344,36,14,1
831,14,14,13,36,4,8.475590133539463,37,14,1
831,14,11,14,37,4,9.498380528374687,36,14,1
831,14,10,11,36,4,9.636925194817717,37,14,1
831,14,10,10,37,4,10.0,44,14,1
832,14,5,11,16,5,7.891639245020454,37,14,1
832,14,12,5,37,5,9.0664352285491,46,14,1
832,14,12,12,46,5,10.0,55,14,1
832,14,22,12,55,5,10.0,49,14,1
832,14,12,22,49,5,10.0,53,14,1
832,14,15,12,53,5,10.0,53,14,1
832,14,20,15,53,5,10.0,51,14,1
833,14,5,11,16,4,5.065539958194804,23,14,1
833,14,8,5,23,4,8.538933320129622,38,14,1
833,14,14,8,38,4,9.000180212437128,33,14,1
833,14,13,14,33,4,8.933129932395227,37,14,1
833,14,12,13,37,4,8.27570956648603,35,14,1
833,14,12,12,35,4,9.610786186094284,38,14,1
833,14,14,12,38,4,10.0,42,14,1
834,14,6,11,16,4,9.118543336504478,34,14,1
834,14,11,6,34,4,9.014834992430371,37,14,1
834,14,13,11,37,4,8.100083824994552,31,14,1
834,14,8,13,31,4,10.0,36,14,0
834,14,12,6,36,4,9.158732418542105,34,14,1
834,14,9,12,34,4,9.276634625229702,37,14,1
834,14,11,9,37,4,8.304589596602677,38,14,1
835,10,5,11,16,4,8.067259841353604,32,10,1
835,10,8,5,32,4,7.74813177491971,38,10,1
835,10,8,8,38,4,10.0,38,10,1
835,10,10,8,38,4,10.0,45,10,1
835,10,13,10,45,4,10.0,44,10,1
835,10,11,13,44,4,10.0,42,10,1
835,10,15,11,42,4,9.736573361550489,40,10,1
836,14,5,11,16,6,7.088774332754322,40,14,1
836,14,13,5,40,6,8.547575063802585,52,14,1
836,14,17,13,52,6,9.465518542841325,60,14,1
836,14,23,17,60,6,9.2104413373186,60,14,1
836,14,22,23,60,6,10.0,58,14,1
836,14,17,22,58,6,10.0,60,14,1
836,14,13,17,60,6,9.271287179448644,57,14,1
837,14,5,11,16,7,6.128881460844007,45,14,1
837,14,15,5,45,7,8.137019200898536,54,14,1
837,14,16,15,54,7,7.476167700121211,57,14,1
837,14,20,16,57,7,8.409058008257343,60,14,1
837,14,20,20,60,7,8.629036282685492,60,14,1
837,14,20,20,60,7,7.756467865269742,60,14,1
837,14,19,20,60,7,8.097406421197226,57,14,1
838,14,5,11,16,5,6.411973987989744,29,14,1
838,14,9,5,29,5,5.370355934350254,29,14,0
838,14,7,7,29,5,8.74796014141538,46,14,1
838,14,11,7,46,5,9.4581742361358,46,14,1
838,14,12,11,46,5,7.510011532875943,45,14,0
838,14,18,10,45,5,9.77556541496866,49,14,1
838,14,13,18,49,5,10.0,50,14,1
839,10,5,11,16,4,5.228985943154093,19,10,0
839,10,6,4,19,4,8.614881008420786,32,10,1
839,10,9,6,32,4,7.337990926934483,27,10,1
839,10,7,9,27,4,7.216860588905002,30,10,0
839,10,9,6,30,4,9.895505221698356,39,10,1
839,10,10,9,39,4,9.6589950060005,38,10,1
839,10,12,10,38,4,8.970967596602069,40,10,1
840,14,5,11,16,4,7.1416884302120875,26,14,0
840,14,8,4,26,4,6.1741853747268145,26,14,1
840,14,8,8,26,4,7.9221547766808955,32,14,1
840,14,8,8,32,4,7.699663440994161,31,14,1
840,14,10,8,31,4,6.970564894408598,30,14,1
840,14,8,10,30,4,8.853251454092526,36,14,1
840,14,9,8,36,4,9.2069177119287,36,14,1
841,14,5,11,16,5,8.381932621314274,39,14,1
841,14,11,5,39,5,9.483072600372001,48,14,1
841,14,11,11,48,5,8.316691658327125,41,14,1
841,14,13,11,41,5,10.0,49,14,1
841,14,15,13,49,5,8.877043577361171,47,14,1
841,14,14,15,47,5,8.158355534707791,43,14,1
841,14,10,14,43,5,9.864096530717525,49,14,1
842,14,5,11,16,5,8.06877512724027,38,14,1
842,14,11,5,38,5,9.846796497199996,46,14,1
842,14,18,11,46,5,10.0,54,14,1
842,14,16,18,54,5,10.0,55,14,1
842,14,13,16,55,5,8.686729963059562,48,14,1
842,14,19,13,48,5,9.411813407276016,47,14,0
842,14,10,15,47,5,9.94427454920132,48,14,1
843,10,5,11,16,4,6.978021698821895,28,10,1
843,10,7,5,28,4,9.844841650175642,39,10,1
843,10,15,7,39,4,10.0,45,10,1
843,10,10,15,45,4,10.0,45,10,1
843,10,15,10,45,4,10.0,45,10,1
843,10,11,15,45,4,10.0,47,10,1
843,10,12,11,47,4,10.0,53,10,1
844,14,5,11,16,4,6.2871783858680885,28,14,1
844,14,8,5,28,4,9.361011472230212,40,14,1
844,14,14,8,40,4,10.0,42,14,1
844,14,15,14,42,4,10.0,46,14,1
844,14,15,15,46,4,10.0,42,14,1
844,14,11,15,42,4,10.0,43,14,1
844,14,17,11,43,4,10.0,48,14,1
845,14,5,11,16,4,6.142001952261275,25,14,0
845,14,6,4,25,4,7.191322747462813,32,14,1
845,14,7,6,32,4,9.114848436813766,35,14,1
845,14,10,7,35,4,9.445050262837908,37,14,1
845,14,14,10,37,4,10.0,44,14,1
845,14,14,14,44,4,10.0,46,14,1
845,14,11,14,46,4,10.0,41,14,1
846,14,6,11,16,5,5.93466749561649,27,14,0
846,14,8,5,27,5,9.142295369419033,48,14,1
846,14,12,8,48,5,8.421903126387221,45,14,0
846,14,11,10,45,5,10.0,50,14,1
846,14,17,11,50,5,9.311397029271129,46,14,1
846,14,14,17,46,5,9.022955790106543,46,14,0
846,14,13,11,46,5,9.385061514756831,47,14,1
847,14,5,11,16,5,6.905065422408302,33,14,1
847,14,9,5,33,5,8.304699193775885,43,14,1
847,14,13,9,43,5,10.0,48,14,1
847,14,12,13,48,5,10.0,52,14,1
847,14,12,12,52,5,10.0,52,14,1
847,14,18,12,52,5,9.352333222374316,50,14,1
847,14,11,18,50,5,8.372253972771404,43,14,1
848,14,5,11,16,5,6.942242125826866,35,14,1
848,14,9,5,35,5,6.652458572070313,36,14,1
848,14,10,9,36,5,9.947189749513317,50,14,1
848,14,19,10,50,5,8.962899201809261,46,14,1
848,14,11,19,46,5,10.0,50,14,1
848,14,13,11,50,5,7.929308513060118,39,14,1
848,14,14,13,39,5,10.0,54,14,1
849,14,6,11,16,7,5.947050047824869,41,14,1
849,14,9,6,41,7,7.6298369492894755,51,14,0
849,14,12,7,51,7,8.898985922371352,60,14,1
849,14,17,12,60,7,7.873261384509397,60,14,1
849,14,14,17,60,7,8.14492728856127,60,14,1
849,14,20,14,60,7,8.729403121903982,60,14,1
849,14,17,20,60,7,8.222950055666622,60,14,1
850,10,5,11,16,6,7.33651603427423,39,10,0
850,10,13,4,39,6,8.44232332209699,52,10,1
850,10,18,13,52,6,10.0,55,10,1
850,10,14,18,55,6,8.96835692391179,54,10,1
850,10,14,14,54,6,7.59410802406385,50,10,1
850,10,20,14,50,6,10.0,59,10,1
850,10,19,20,59,6,10.0,60,10,1
851,14,6,11,16,6,6.2942225967521885,39,14,1
851,14,10,6,39,6,7.103492923638089,43,14,1
851,14,12,10,43,6,8.13703995991476,48,14,1
851,14,16,12,48,6,8.924981151547506,52,14,1
851,14,16,16,52,6,8.162817668527428,59,14,1
851,14,18,16,59,6,9.71311646784063,54,14,1
851,14,19,18,54,6,8.883155710622612,59,14,1
852,14,5,11,16,6,5.075542692645924,32,14,0
852,14,12,4,32,6,6.807316861543636,43,14,0
852,14,15,10,43,6,8.82980416350223,57,14,1
852,14,13,15,57,6,8.859138247942917,57,14,1
852,14,19,13,57,6,10.0,60,14,1
852,14,21,19,60,6,10.0,60,14,1
852,14,19,21,60,6,8.321449043770595,54,14,1
853,14,5,11,16,4,8.312979059612266,35,14,1
853,14,9,5,35,4,8.752305097346753,35,14,1
853,14,11,9,35,4,9.546502731855886,39,14,1
853,14,12,11,39,4,9.621126149191133,41,14,1
853,14,14,12,41,4,10.0,46,14,1
853,14,12,14,46,4,10.0,43,14,1
853,14,12,12,43,4,10.0,43,14,1
854,10,6,11,16,5,6.171082679541918,28,10,1
854,10,8,6,28,5,8.138261385700423,38,10,1
854,10,8,8,38,5,8.053271930760236,43,10,1
854,10,12,8,43,5,9.093804056034008,42,10,0
854,10,13,10,42,5,7.2819908868936585,37,10,1
854,10,10,13,37,5,8.660686178325038,44,10,1
854,10,15,10,44,5,9.28414757374452,47,10,1
855,10,5,11,16,4,10.0,40,10,1
855,10,11,5,40,4,10.0,47,10,1
855,10,19,11,47,4,10.0,41,10,1
855,10,10,19,41,4,10.0,40,10,1
855,10,13,10,40,4,9.054974268489534,34,10,1
855,10,12,13,34,4,8.713951161715347,37,10,1
855,10,10,12,37,4,10.0,46,10,1
856,10,5,11,16,5,7.8952712112714565,38,10,1
856,10,9,5,38,5,10.0,55,10,1
856,10,19,9,55,5,9.860243273059172,53,10,1
856,10,12,19,53,5,10.0,48,10,1
856,10,19,12,48,5,9.00449305491511,46,10,1
856,10,15,19,46,5,10.0,53,10,1
856,10,13,15,53,5,10.0,52,10,1
857,10,5,11,16,4,10.0,44,10,1
857,10,10,5,44,4,10.0,44,10,1
857,10,12,10,44,4,10.0,42,10,1
857,10,11,12,42,4,8.978289633139205,36,10,1
857,10,14,11,36,4,10.0,49,10,1
857,10,18,14,49,4,10.0,46,10,1
857,10,11,18,46,4,10.0,52,10,1
858,10,5,11,16,7,5.9302756971553885,45,10,0
858,10,12,4,45,7,8.057111755573231,56,10,1
858,10,14,12,56,7,8.22836846561818,60,10,1
858,10,21,14,60,7,8.58320710443964,60,10,1
858,10,23,21,60,7,8.072508907769107,55,10,1
858,10,15,23,55,7,7.726322695179423,58,10,1
858,10,13,15,58,7,7.759692657903043,57,10,1
859,14,5,11,16,4,4.828467012796392,20,14,0
859,14,6,4,20,4,6.498862212855027,29,14,1
859,14,8,6,29,4,9.264744598930102,40,14,1
859,14,11,8,40,4,9.249312327163222,36,14,1
859,14,13,11,36,4,9.863913508525078,41,14,1
859,14,10,13,41,4,9.584442356031635,39,14,1
859,14,11,10,39,4,10.0,42,14,1
860,14,5,11,16,5,7.520446071884836,38,14,1
860,14,11,5,38,5,8.538270330841389,38,14,1
860,14,10,11,38,5,8.60352259466844,43,14,1
860,14,10,10,43,5,9.715139713808234,50,14,1
860,14,17,10,50,5,10.0,50,14,1
860,14,20,17,50,5,9.144779136682612,43,14,0
860,14,11,16,43,5,10.0,55,14,1
861,10,5,11,16,7,6.137890869473348,44,10,1
861,10,11,5,44,7,8.008948210973657,60,10,1
861,10,23,11,60,7,8.51334151830724,60,10,1
861,10,16,23,60,7,8.028175186528273,60,10,1
861,10,15,16,60,7,8.087865351058198,60,10,1
861,10,17,15,60,7,8.838286220647698,60,10,1
861,10,17,17,60,7,9.383633364536134,60,10,1
862,10,5,11,16,4,7.675323262856472,27,10,1
862,10,7,5,27,4,7.646292568840903,35,10,1
862,10,8,7,35,4,8.067290514154072,31,10,1
862,10,7,8,31,4,7.224524812446152,29,10,1
862,10,10,7,29,4,8.702854388222068,37,10,1
862,10,12,10,37,4,8.901762155647742,34,10,1
862,10,8,12,34,4,9.326964862102061,41,10,1
863,10,5,11,16,4,7.730705476767821,31,10,1
863,10,7,5,31,4,5.845136618681614,23,10,0
863,10,5,6,23,4,5.980470568779031,25,10,0
863,10,6,4,25,4,9.48593148849083,37,10,1
863,10,9,6,37,4,9.410476121611516,38,10,1
863,10,10,9,38,4,9.07696699645986,36,10,1
863,10,8,10,36,4,10.0,42,10,1
864,14,5,11,16,5,7.899294163975211,38,14,1
864,14,15,5,38,5,8.520744491637052,44,14,1
864,14,14,15,44,5,9.979034895226187,52,14,1
864,14,19,14,52,5,10.0,50,14,1
864,14,13,19,50,5,10.0,55,14,1
864,14,19,13,55,5,10.0,52,14,1
864,14,14,19,52,5,9.304707507662219,48,14,1
865,10,5,11,16,6,6.749372456145485,46,10,1
865,10,11,5,46,6,7.784030035935471,48,10,1
865,10,11,11,48,6,9.22955691887164,52,10,1
865,10,14,11,52,6,10.0,55,10,1
865,10,15,14,55,6,9.755238372849345,54,10,1
865,10,13,15,54,6,8.855341017789678,51,10,1
865,10,12,13,51,6,9.575036060582796,50,10,1
866,10,5,11,16,4,6.21842514812117,22,10,0
866,10,5,4,22,4,7.572480121502969,30,10,1
866,10,11,5,30,4,8.987657942909602,32,10,1
866,10,7,11,32,4,10.0,46,10,1
866,10,18,7,46,4,10.0,40,10,1
866,10,10,18,40,4,10.0,44,10,1
866,10,11,10,44,4,8.755761350016064,35,10,1
867,10,5,11,16,7,6.184809530378606,44,10,1
867,10,14,5,44,7,8.804234212179722,55,10,1
867,10,18,14,55,7,8.73614244215132,60,10,1
867,10,21,18,60,7,8.61719311207145,60,10,1
867,10,20,21,60,7,8.005226651394029,54,10,1
867,10,17,20,54,7,8.116187766521012,60,10,1
867,10,20,17,60,7,8.715098140411076,60,10,1
868,10,5,11,16,6,6.662334464167609,42,10,1
868,10,10,5,42,6,10.0,60,10,1
868,10,14,10,60,6,9.968225769024459,60,10,1
868,10,21,14,60,6,9.640188441871617,60,10,1
868,10,13,21,60,6,9.089084905346747,60,10,0
868,10,18,10,60,6,9.265928700955449,57,10,1
868,10,17,18,57,6,9.058713767994563,57,10,1
869,10,6,11,16,6,6.199433480936713,41,10,1
869,10,16,6,41,6,9.092164262193169,52,10,1
869,10,16,16,52,6,9.545668807783692,56,10,1
869,10,13,16,56,6,9.041676076924617,53,10,1
869,10,16,13,53,6,9.209321779134381,56,10,1
869,10,13,16,56,6,9.636839676512185,57,10,1
869,10,15,13,57,6,9.208883128807356,60,10,1
870,14,5,11,16,6,5.75661608161981,39,14,1
870,14,13,5,39,6,7.5446370353296555,46,14,0
870,14,16,10,46,6,6.894026308425905,43,14,1
870,14,11,16,43,6,9.636409086015878,56,14,1
870,14,14,11,56,6,9.930537657144068,60,14,1
870,14,16,14,60,6,9.384864721841844,60,14,1
870,14,20,16,60,6,8.11035608056291,52,14,1
871,10,5,11,16,7,7.8769810911737865,52,10,1
871,10,20,5,52,7,7.484314747381049,60,10,1
871,10,16,20,60,7,7.97546168261001,60,10,1
871,10,15,16,60,7,8.32568882936001,60,10,1
871,10,15,15,60,7,8.510491069765376,60,10,1
871,10,23,15,60,7,8.48685342155635,60,10,1
871,10,17,23,60,7,8.038291078479118,60,10,1
872,10,5,11,16,5,6.660739889917577,34,10,1
872,10,9,5,34,5,9.502577610622698,46,10,1
872,10,16,9,46,5,10.0,54,10,1
872,10,12,16,54,5,10.0,55,10,1
872,10,19,12,55,5,10.0,50,10,1
872,10,11,19,50,5,9.274092527218418,47,10,1
872,10,16,11,47,5,8.182487666872461,41,10,1
873,10,5,11,16,6,6.049909093974408,32,10,1
873,10,8,5,32,6,7.319787980094997,47,10,1
873,10,16,8,47,6,9.322478296083448,52,10,1
873,10,16,16,52,6,7.76469247396114,44,10,1
873,10,11,16,44,6,9.52589622228643,55,10,1
873,10,17,11,55,6,10.0,60,10,1
873,10,14,17,60,6,10.0,60,10,1
874,14,5,11,16,4,5.167296074205999,23,14,1
874,14,6,5,23,4,9.128064534519957,35,14,1
874,14,13,6,35,4,7.132223597582568,28,14,0
874,14,8,10,28,4,8.163112526617791,34,14,1
874,14,11,8,34,4,9.274040636067145,37,14,1
874,14,9,11,37,4,10.0,41,14,1
874,14,10,9,41,4,10.0,44,14,1
875,10,5,11,16,5,5.904471934178996,33,10,1
875,10,10,5,33,5,8.771654403122737,45,10,1
875,10,12,10,45,5,9.926572659691626,51,10,1
875,10,19,12,51,5,9.561101064641978,45,10,1
875,10,18,19,45,5,9.429029738871593,51,10,1
875,10,17,18,51,5,9.651008401568866,47,10,1
875,10,17,17,47,5,9.621960565111529,49,10,1
876,14,5,11,16,5,8.521429136182913,38,14,1
876,14,9,5,38,5,8.045361843814867,43,14,1
876,14,17,9,43,5,9.209056098309105,45,14,1
876,14,12,17,45,5,9.574019033703472,47,14,1
876,14,12,12,47,5,8.693234073336027,42,14,1
876,14,11,12,42,5,10.0,52,14,0
876,14,20,9,52,5,9.33085954951112,54,14,1
877,14,5,11,16,5,5.0642417723677475,26,14,1
877,14,9,5,26,5,7.153564834952167,37,14,1
877,14,9,9,37,5,10.0,59,14,1
877,14,21,9,59,5,10.0,56,14,1
877,14,15,21,56,5,10.0,53,14,1
877,14,16,15,53,5,8.585895695494358,50,14,1
877,14,14,16,50,5,9.686617193885406,47,14,1
878,10,5,11,16,4,6.7729261873761235,26,10,1
878,10,8,5,26,4,5.420338183167708,22,10,0
878,10,6,6,22,4,8.256204623874286,38,10,1
878,10,9,6,38,4,9.06258574519449,38,10,1
878,10,13,9,38,4,7.427265883700018,31,10,1
878,10,7,13,31,4,10.0,45,10,1
878,10,12,7,45,4,10.0,38,10,1
879,14,5,11,16,7,4.604369200203318,40,14,1
879,14,9,5,40,7,8.550788194588293,60,14,1
879,14,23,9,60,7,9.4136048837536,60,14,1
879,14,18,23,60,7,8.757791512448888,60,14,1
879,14,14,18,60,7,9.256348216495589,60,14,1
879,14,16,14,60,7,8.422503468527042,60,14,1
879,14,14,16,60,7,8.201699579910464,57,14,1
880,14,5,11,16,6,5.587431558590273,33,14,1
880,14,8,5,33,6,8.281391155189864,49,14,1
880,14,19,8,49,6,8.355164853212516,51,14,1
880,14,14,19,51,6,8.86424261979224,55,14,1
880,14,13,14,55,6,9.704304426833179,56,14,1
880,14,19,13,56,6,7.166409226366149,44,14,1
880,14,16,19,44,6,9.678631432267004,60,14,1
881,14,5,11,16,5,6.430856714193087,30,14,1
881,14,9,5,30,5,7.97685813167476,41,14,1
881,14,13,9,41,5,10.0,52,14,1
881,14,19,13,52,5,8.101094459177213,45,14,1
881,14,12,19,45,5,8.170983397290414,43,14,0
881,14,13,10,43,5,9.420418702825591,45,14,1
881,14,17,13,45,5,9.267459275116668,49,14,1
882,10,6,11,16,5,7.695464386272599,36,10,1
882,10,9,6,36,5,9.81724863614467,52,10,1
882,10,12,9,52,5,9.05567751834287,48,10,1
882,10,18,12,48,5,10.0,49,10,1
882,10,14,18,49,5,9.37079803697659,48,10,1
